feature,importance_mean,importance_std
cat__model_E150 Econoline,0.0,0.0
cat__model_E250,0.0,0.0
cat__model_E250 super duty,0.0,0.0
cat__model_E350 4MATIC Wagon,0.0,0.0
cat__model_E-Class,0.0,0.0
cat__model_Cx-5,0.0,0.0
cat__model_D5500,0.0,0.0
cat__model_ELECTRA,0.0,0.0
cat__model_ELITE,0.0,0.0
cat__model_ES350,0.0,0.0
cat__model_EX37 Journey,0.0,0.0
cat__model_EX37 Journey 4D SUV AWD,0.0,0.0
cat__model_EXPRESS 1500,0.0,0.0
cat__model_E-350 super duty,0.0,0.0
cat__model_E350 Sup,0.0,0.0
cat__make_Jaguar,-3.637978807091713e-13,1.7822383544867467e-12
cat__model_Yukon XL,-3.637978807091713e-13,4.365574568510056e-12
cat__model_Impreza,-3.637978807091713e-13,1.7822383544867467e-12
cat__model_Cherokee Latitude,-3.637978807091713e-13,1.7822383544867467e-12
cat__model_El Camino SS,-3.637978807091713e-13,1.7822383544867467e-12
cat__model_Thunderbird,-7.275957614183426e-13,1.4551915228366855e-12
cat__model_MKT Limo,-7.275957614183426e-13,1.4551915228366855e-12
cat__model_legacy 2.5i premium,-7.275957614183426e-13,2.4673972741312425e-12
cat__model_CIVIC LX,-7.275957614183426e-13,1.4551915228366855e-12
cat__model_Ranger XLT,-7.275957614183426e-13,1.4551915228366855e-12
cat__make_audi,-7.275957614183426e-13,1.4551915228366855e-12
cat__make_acura,-7.275957614183426e-13,1.4551915228366853e-12
cat__make_HONDA,-7.275957614183426e-13,1.4551915228366855e-12
cat__make_ford,-1.0913936421275138e-12,4.083621082944528e-12
cat__model_750LI xdrive,-1.0913936421275138e-12,2.182787284255028e-12
cat__model_Compass,-1.4551915228366853e-12,2.67335753173012e-12
cat__make_Cadillac,-1.4551915228366853e-12,2.67335753173012e-12
cat__model_Forester,-1.8189894035458565e-12,3.637978807091713e-12
cat__model_F250,-2.1827872842550277e-12,1.7822383544867467e-12
cat__make_Chrysler,-2.9103830456733705e-12,1.4551915228366853e-12
cat__model_Country Squire Wagon,-2.9103830456733705e-12,1.4551915228366855e-12
cat__model_CLK-Class,-2.9103830456733705e-12,1.4551915228366855e-12
cat__model_Town & Country,-2.9103830456733705e-12,1.4551915228366853e-12
cat__make_GMC,-2.9103830456733705e-12,5.093170329928398e-12
cat__model_Quattroporte,-3.637978807091713e-12,0.0
cat__make_Maserati,-3.637978807091713e-12,0.0
cat__make_CHRYSLER,-5.820766091346741e-12,1.7822383544867465e-12
cat__model_PACIFICA,-5.820766091346741e-12,1.7822383544867465e-12
cat__seller_urgency_low,-6.5483618527650835e-12,6.15238041983967e-12
cat__make_toyota,-1.6734702512621878e-11,7.983187856176603e-11
cat__condition_fair,-1.8189894035458565e-11,8.355479860515226e-11
cat__model_4runner,-1.9281287677586078e-11,8.226659862035053e-11
cat__make_Land Rover,-2.2191670723259448e-11,4.365574568510055e-12
cat__make_Chevy,-2.510205376893282e-11,5.293727955261443e-11
cat__make_honda,-2.546585164964199e-11,0.0
cat__model_accord,-2.546585164964199e-11,0.0
cat__model_Outback 3.6r Limited AWD,-2.6557245291769504e-11,5.4028578497635236e-11
cat__model_Kona,-2.6557245291769504e-11,5.4028578497635236e-11
cat__make_jeep,-2.837623469531536e-11,5.3251361379121445e-11
cat__model_grand cherokee limited,-2.837623469531536e-11,5.3251361379121445e-11
cat__model_Neon,-2.9103830456733704e-11,5.562658748690563e-11
cat__make_Toyota,-3.128661774098873e-11,6.909670141734747e-11
cat__model_Crosstrek,-3.528839442878961e-11,6.888760474129011e-11
cat__model_Camry,-3.528839442878961e-11,6.606313087288387e-11
cat__model_Model Y,-3.67435859516263e-11,6.804479295235469e-11
cat__make_Tesla,-3.67435859516263e-11,6.804479295235469e-11
cat__make_Subaru,-6.511982064694166e-11,7.49847356666172e-11
cat__make_Lincoln,-7.748894859105349e-11,2.182787284255028e-12
cat__condition_good,-6.840425597667126,13.68085119540974
cat__model_Sonata,-6.840425597697686,13.680851195406287
cat__model_Cherokee,-6.840425597702051,13.680851195404102
cat__make_Infiniti,-6.840425597702051,13.680851195404102
cat__model_Grand Caravan,-6.840425597702051,13.680851195404102
cat__model_EX35,-6.840425597702051,13.680851195404102
cat__make_Jeep,-6.840425597702415,13.680851195402102
cat__make_Nissan,-6.8404255977173305,13.680851195384639
cat__make_Hyundai,-6.840425597723515,13.680851195458853
cat__make_Dodge,-6.840425597730428,13.680851195388096
cat__condition_poor,-6.840425597738067,13.680851195386094
cat__recent_repairs_minor,-20.521276793197465,16.75555233785039
cat__seller_urgency_high,-70.62997864888966,342.0226156512403
cat__condition_excellent,-305.4303889154711,250.61736158710622
cat__transmission_automatic,-689.404791195246,274.9725753667572
