feature,importance_mean,importance_std
cat__model_Murano,0.0,0.0
cat__model_Trans Am,0.0,0.0
cat__model_xts,0.0,0.0
cat__model_Sierra 2500hd Denali,0.0,0.0
cat__model_Sierra 2500 HD SLE,0.0,0.0
cat__model_Sierra 1500,0.0,0.0
cat__model_Sentra SR,0.0,0.0
cat__model_tsx,0.0,0.0
cat__model_trax,0.0,0.0
cat__model_town &country,0.0,0.0
cat__model_tlx,0.0,0.0
cat__model_tiguan 2.0t,0.0,0.0
cat__model_Rav4 Limited,0.0,0.0
cat__model_Rx7,0.0,0.0
cat__model_Ranger XLT,0.0,0.0
cat__model_SRX4,0.0,0.0
cat__model_SL500,0.0,0.0
cat__model_SILVERADO 1500 RST Z-71 4X4 CREW CAB,0.0,0.0
cat__model_SIERRA K 8CYL,0.0,0.0
cat__model_S80 T6 Premier AWD Sedan,0.0,0.0
cat__model_Ranger,0.0,0.0
cat__model_Ram 2500 5.9L Cummins,0.0,0.0
cat__model_Ram 1500 Laramie,0.0,0.0
cat__model_Ram 1500,0.0,0.0
cat__model_S-class S550,0.0,0.0
cat__model_Rav 4,0.0,0.0
cat__model_Carry,0.0,0.0
cat__model_Camry XLE,0.0,0.0
cat__model_300,0.0,0.0
cat__model_3 Series 330i xDrive,0.0,0.0
cat__model_3 Series 330e iPerformance,0.0,0.0
cat__model_2500 HD,0.0,0.0
cat__model_240,0.0,0.0
cat__model_22r,0.0,0.0
cat__model_1500,0.0,0.0
cat__model_gle350,0.0,0.0
cat__model_Elantra GLS,0.0,0.0
cat__make_jeep,0.0,0.0
cat__make_volvo,0.0,0.0
cat__make_volkswagen,0.0,0.0
cat__make_pontiac,0.0,0.0
cat__make_nissna,0.0,0.0
cat__model_300c,0.0,0.0
cat__model_ATS-4 AWD Sport Sedan,0.0,0.0
cat__model_ATS Sedan,0.0,0.0
cat__model_AMG GLE 43 Studio,0.0,0.0
cat__make_chevy,0.0,2.300859821966427e-12
cat__make_cadillac,0.0,0.0
cat__make_kia,0.0,0.0
cat__model_500,0.0,0.0
cat__model_ACCORD LX,0.0,0.0
cat__model_ACADIA SLT LIMITED,0.0,0.0
cat__model_A7,0.0,0.0
cat__model_A6 Premium Plus,0.0,0.0
cat__model_335i convertible,0.0,0.0
cat__model_328i Xdrive Sedan,0.0,0.0
cat__model_328i X-drive AWD Sedan,0.0,0.0
cat__model_328i,0.0,0.0
cat__model_9-2X Aero,0.0,0.0
cat__model_7400,0.0,0.0
cat__model_CR-V EX-L,0.0,0.0
cat__model_626,0.0,0.0
cat__model_Camry SE,0.0,0.0
cat__model_Camry,0.0,0.0
cat__model_Camaro IROC-Z,0.0,0.0
cat__model_CX-5 Grand Touring,0.0,0.0
cat__model_4runner trd off-road premium,0.0,0.0
cat__model_4Runner,0.0,0.0
cat__model_CTS,0.0,0.0
cat__model_CRZ-EX,0.0,0.0
cat__model_CROSSTREK,0.0,0.0
cat__model_CR-V LX,0.0,0.0
cat__model_650xi Gran Coupe,0.0,0.0
cat__model_golf,0.0,0.0
cat__model_pick up,0.0,0.0
cat__model_pathfinder,0.0,0.0
cat__model_outback 3.6r limited awd,0.0,0.0
cat__model_mdx,0.0,0.0
cat__model_liberty sport,0.0,0.0
cat__model_focus se,0.0,0.0
cat__model_flex,0.0,0.0
cat__model_firebird trans am,0.0,0.0
cat__model_f-250,0.0,0.0
cat__model_f-150,0.0,0.0
cat__make_bmw,0.0,0.0
cat__model_is 250,0.0,0.0
cat__make_Lexus,0.0,0.0
cat__model_wrangler,0.0,0.0
cat__model_thunderbird,0.0,0.0
cat__model_forester,0.0,0.0
cat__model_TRAX LT,0.0,0.0
cat__transmission_Automatic,0.0,0.0
cat__make_Cadillac,0.0,0.0
cat__make_CHEVY,0.0,0.0
cat__transmission_CVT,0.0,0.0
cat__make_Buick,0.0,0.0
cat__model_jetta,0.0,0.0
cat__make_mercedes-benz,0.0,0.0
cat__make_mazda,0.0,0.0
cat__model_A6,0.0,0.0
cat__model_A4 Quattro,0.0,0.0
cat__model_Accord Ex Sedan,0.0,0.0
cat__model_Accord,0.0,0.0
cat__model_Accent,0.0,0.0
cat__model_Acadia SLT AWD SUV,0.0,0.0
cat__model_Acadia,0.0,0.0
cat__make_Hummer,0.0,0.0
cat__make_HONDA,0.0,0.0
cat__model_grand cherokee laredo,0.0,0.0
cat__make_Fiat,0.0,0.0
cat__make_FORD,0.0,0.0
cat__model_legacy,0.0,0.0
cat__model_juke SV,0.0,0.0
cat__model_rio,0.0,0.0
cat__model_regal custom coupe,0.0,0.0
cat__model_ranger,0.0,0.0
cat__model_ram 3500,0.0,0.0
cat__model_protege,0.0,0.0
cat__model_pilot ex,0.0,0.0
cat__model_gti,0.0,0.0
cat__make_GMC,0.0,0.0
cat__model_Gti,0.0,0.0
cat__model_Grand Cherokee Overland AWD SUV,0.0,0.0
cat__model_Grand Cherokee Overland,0.0,0.0
cat__model_Grand Cherokee Laredo E,0.0,0.0
cat__model_Grand Cherokee L,0.0,0.0
cat__model_Grand Cherokee,0.0,0.0
cat__model_Edge Limited AWD SUV,0.0,0.0
cat__model_EXPRESS 1500,0.0,0.0
cat__model_Civic Hybrid,0.0,0.0
cat__model_Chevelle SS,0.0,0.0
cat__model_Cherokee Latitude 4x4,0.0,0.0
cat__model_500 Abarth,0.0,0.0
cat__model_Charger,0.0,0.0
cat__model_Challenger,0.0,0.0
cat__model_Celica GT,0.0,0.0
cat__model_Corolla Special Edition,0.0,0.0
cat__model_colorado,0.0,0.0
cat__model_cj7,0.0,0.0
cat__model_express 2500,0.0,0.0
cat__model_escape,0.0,0.0
cat__model_escalade,0.0,0.0
cat__model_equinox,0.0,0.0
cat__model_ecosport s,0.0,0.0
cat__model_Cherokee,0.0,0.0
cat__model_Mazda3,0.0,0.0
cat__model_F150 MODEL 7700,0.0,0.0
cat__model_F-550 Super Duty,0.0,0.0
cat__model_F-350 Super Duty Quad Cab XL Utility,0.0,0.0
cat__model_F-350,0.0,0.0
cat__model_F-250 Super Duty,0.0,0.0
cat__model_beetle tdi convertible,0.0,0.0
cat__model_aveo,0.0,0.0
cat__model_altima,0.0,0.0
cat__model_Express 3500,0.0,0.0
cat__model_Express 2500,0.0,0.0
cat__model_Element EX,0.0,0.0
cat__model_Explorer,0.0,0.0
cat__model_Escape XLT,0.0,0.0
cat__model_FUSION SE,0.0,0.0
cat__model_F150 XLT,0.0,0.0
cat__model_EX37 Journey 4D SUV AWD,0.0,0.0
cat__model_EX37 Journey,0.0,0.0
cat__model_E450,0.0,0.0
cat__model_E350 Sup,0.0,0.0
cat__model_Equinox L,0.0,0.0
cat__model_Eos Komfort Convertible,0.0,0.0
cat__model_Enclave,0.0,0.0
cat__model_Explorer Limited 4WD SUV,0.0,0.0
cat__model_C-class,0.0,0.0
cat__model_C-Class,0.0,0.0
cat__model_Bronco,0.0,0.0
cat__model_Avalon,0.0,0.0
cat__model_Altima 2.5 SV,0.0,0.0
cat__model_Country Squire Wagon,0.0,0.0
cat__model_Corvette,0.0,0.0
cat__model_E250 super duty,0.0,0.0
cat__model_E250,0.0,0.0
cat__model_E-class,0.0,0.0
cat__model_E-Class,0.0,0.0
cat__model_e-250 econoline,0.0,0.0
cat__model_Durango,0.0,0.0
cat__model_Corolla S 4Dr,0.0,0.0
cat__model_Corolla LE,0.0,0.0
cat__model_Corolla,0.0,0.0
cat__model_Cooper Hatchback,0.0,0.0
cat__model_Cooper Countryman S Hatchback,0.0,0.0
cat__model_D5500,0.0,0.0
cat__model_Cx-5,0.0,0.0
cat__model_Crosstrek 2.0i Premium AWD Hatchback,0.0,0.0
cat__model_6,0.0,0.0
cat__model_528i x-drive Premium Sedan,0.0,0.0
cat__model_E 350 Sport 4MATIC Wagon,0.0,0.0
cat__model_charger,0.0,0.0
cat__model_camry xle sedan,0.0,0.0
cat__model_dakota,0.0,0.0
cat__model_cruze lt,0.0,0.0
cat__model_crosstrek,0.0,0.0
cat__model_corvette zr1,0.0,0.0
cat__model_corvette,0.0,0.0
cat__model_corolla le,0.0,0.0
cat__model_accord sport,0.0,0.0
cat__model_accord ex-l,0.0,0.0
cat__model_accent se,0.0,0.0
cat__model_Defender 90,0.0,0.0
cat__model_civic,0.0,0.0
cat__model_city express,0.0,0.0
cat__model_cherokee,0.0,0.0
cat__model_Accord LX,0.0,0.0
cat__model_CLS 500,0.0,0.0
cat__model_CLA,0.0,0.0
cat__model_C300 4matic,0.0,0.0
cat__model_C300 4-matic Luxury Sedan,0.0,0.0
cat__model_CX-5,0.0,0.0
cat__model_CTS Premium,0.0,0.0
cat__model_Discovery,0.0,0.0
cat__model_civic ex-l,0.0,0.0
cat__make_Jaguar,-3.637978807091713e-13,7.275957614183426e-13
cat__make_SUBARU,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Sonata,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Optima,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Model Y,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Prius Two,-3.637978807091713e-13,7.275957614183427e-13
cat__model_XF,-3.637978807091713e-13,7.275957614183426e-13
cat__model_XV CrossTrek,-3.637978807091713e-13,7.275957614183427e-13
cat__model_X5,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Z3 Roadster,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Silverado,-3.637978807091713e-13,7.275957614183426e-13
cat__model_S-Class,-3.637978807091713e-13,7.275957614183427e-13
cat__make_VW,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Q3,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Equinox,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Escape,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Express 2500 Cargo,-3.637978807091713e-13,7.275957614183426e-13
cat__model_CR-V,-3.637978807091713e-13,7.275957614183426e-13
cat__make_lexus,-3.637978807091713e-13,7.275957614183427e-13
cat__make_Chrysler,-3.637978807091713e-13,7.275957614183426e-13
cat__make_Acura,-3.637978807091713e-13,7.275957614183426e-13
cat__model_impala SS,-3.637978807091713e-13,7.275957614183426e-13
cat__model_quest sl,-3.637978807091713e-13,7.275957614183426e-13
cat__model_325i,-3.637978807091713e-13,7.275957614183427e-13
cat__make_nissan,-3.637978807091713e-13,7.275957614183426e-13
cat__make_acura,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Dakota,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Civic Sedan,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Cruze,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Crosstrek,-3.637978807091713e-13,7.275957614183426e-13
cat__model_GL 450 4MATIC,-3.637978807091713e-13,7.275957614183427e-13
cat__model_GLK-Class,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Focus,-3.637978807091713e-13,7.275957614183427e-13
cat__model_F-150,-3.637978807091713e-13,7.275957614183426e-13
cat__model_F150,-3.637978807091713e-13,7.275957614183427e-13
cat__model_camaro,-3.637978807091713e-13,7.275957614183427e-13
cat__model_camry,-3.637978807091713e-13,7.275957614183427e-13
cat__model_GLK350,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Legacy,-3.637978807091713e-13,7.275957614183426e-13
cat__model_MK V Drophead coupe,-3.637978807091713e-13,7.275957614183426e-13
cat__model_JETTA SE,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Fiesta S,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Pilot,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Mustang,-7.275957614183426e-13,8.911191772433734e-13
cat__model_X3,-7.275957614183426e-13,8.911191772433734e-13
cat__make_JEEP,-7.275957614183426e-13,8.911191772433734e-13
cat__model_grand caravan sxt,-7.275957614183426e-13,8.911191772433734e-13
cat__make_dodge,-7.275957614183426e-13,8.911191772433734e-13
cat__make_tesla,-7.275957614183426e-13,1.4551915228366855e-12
cat__make_INFINITI,-7.275957614183426e-13,8.911191772433734e-13
cat__make_Volvo,-7.275957614183426e-13,8.911191772433734e-13
cat__model_A4,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Caprice,-7.275957614183426e-13,8.911191772433734e-13
cat__model_e350 super duty cutaway,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Civic LX,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Altima,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Tundra,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Range Rover,-7.275957614183426e-13,8.911191772433734e-13
cat__model_X2,-7.275957614183426e-13,8.911191772433734e-13
cat__model_elantra,-7.275957614183426e-13,1.4551915228366853e-12
cat__model_Q5,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Civic,-7.275957614183426e-13,8.911191772433734e-13
cat__model_santa fe,-7.275957614183426e-13,8.911191772433734e-13
cat__model_WRANGLER SPORT,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Q50,-7.275957614183426e-13,8.911191772433734e-13
cat__model_silverado 1500,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Range Rover Sport,-7.275957614183426e-13,1.4551915228366855e-12
cat__make_Infiniti,-7.275957614183426e-13,8.911191772433734e-13
cat__make_Mitsubishi,-7.275957614183426e-13,8.911191772433734e-13
cat__model_Tahoe,-7.275957614183426e-13,8.911191772433734e-13
cat__model_town & country,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_Venza,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_camry le sedan,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_rav4 hybrid,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_El Camino,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_GS 300,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_Econoline Cargo Van E-250,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_Econoline Cargo Van e-250,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_outback,-1.0913936421275138e-12,8.911191772433734e-13
cat__make_subaru,-1.0913936421275138e-12,8.911191772433734e-13
cat__make_CHEVROLET,-1.0913936421275138e-12,4.242575883723694e-12
cat__model_impreza,-1.0913936421275138e-12,8.911191772433734e-13
cat__make_toyota,-1.4551915228366853e-12,1.361207027648176e-12
cat__model_Elantra,-1.4551915228366853e-12,7.275957614183426e-13
cat__make_chevrolet,-1.4551915228366853e-12,7.275957614183427e-13
cat__make_chrysler,-1.4551915228366853e-12,7.275957614183426e-13
cat__make_Mercedes-Benz,-1.4551915228366853e-12,7.275957614183426e-13
cat__make_Land Rover,-1.4551915228366853e-12,2.121287941861847e-12
cat__make_Kia,-1.4551915228366853e-12,7.275957614183426e-13
cat__make_Dodge,-1.8189894035458565e-12,2.300859821966427e-12
cat__seller_urgency_low,-1.8189894035458565e-12,1.9926030563698662e-12
cat__make_Hyundai,-1.8189894035458565e-12,1.9926030563698662e-12
cat__model_COBALT,-1.8189894035458565e-12,3.637978807091713e-12
cat__make_Toyota,-1.8189894035458565e-12,3.637978807091713e-12
cat__make_hyundai,-1.8189894035458565e-12,1.9926030563698662e-12
cat__make_Ram,-2.1827872842550277e-12,3.527151316969196e-12
cat__model_Sienna,-2.1827872842550277e-12,4.365574568510056e-12
cat__model_Neon,-2.9103830456733705e-12,1.4551915228366853e-12
cat__model_ProMaster 2500,-2.9103830456733705e-12,4.083621082944528e-12
cat__model_CAMRY LE,-2.9103830456733705e-12,4.083621082944528e-12
cat__make_TOYOTA,-4.0017766878008846e-12,3.884298440254974e-12
cat__model_Silverado 1500,-4.365574568510055e-12,3.5644767089734935e-12
cat__make_ford,-4.365574568510055e-12,1.1481267456881687e-11
cat__make_RAM,-4.365574568510055e-12,2.1827872842550277e-12
cat__make_Nissan,-5.4569682106375694e-12,1.1955618338219199e-11
cat__model_XV Crosstrek,-5.820766091346741e-12,1.1641532182693484e-11
cat__model_focus,-5.820766091346741e-12,1.1641532182693484e-11
cat__model_Outback,-7.275957614183426e-12,1.0913936421275139e-11
cat__make_Subaru,-1.418811734765768e-11,1.3776368162333882e-11
cat__seller_urgency_high,-37.224119374870135,9.14305175643871
