feature,importance_mean,importance_std
cat__make_Saturn,-1.4733814168721437e-11,2.9467628337442874e-11
cat__make_CHEVROLET,-1.4733814168721437e-11,2.9467628337442874e-11
cat__model_COBALT,-1.4733814168721437e-11,2.9467628337442874e-11
cat__model_Grand Cherokee,-1.509761204943061e-11,2.929420172469312e-11
cat__make_Jeep,-1.546140993013978e-11,2.9137916547420266e-11
cat__model_Econoline Cargo Van e-250,-2.4374458007514477e-11,4.8748916015028955e-11
cat__condition_good,-2.510205376893282e-11,6.099882719045123e-11
cat__model_Town & Country,-2.8558133635669945e-11,5.984889786538782e-11
cat__make_Chrysler,-2.8558133635669945e-11,5.984889786538782e-11
cat__model_Elantra,-2.928572939708829e-11,5.948512534369277e-11
cat__make_Hyundai,-2.928572939708829e-11,5.948512534369277e-11
cat__model_F-150,-2.964952727779746e-11,5.929905455559491e-11
cat__model_accord,-3.3469405025243757e-11,3.637978807091713e-13
cat__make_honda,-3.3469405025243757e-11,3.637978807091713e-13
cat__make_Ford,-4.5292836148291824e-11,8.78938992516161e-11
cat__make_HONDA,-5.5297277867794034e-11,6.569901662277532e-11
cat__make_Lincoln,-6.821210263296962e-11,2.300859821966427e-12
cat__model_Neon,-2.040906110778451e-10,4.893588622438054e-11
cat__transmission_automatic,-2.2169276056680247,110.89314645138708
cat__recent_repairs_none,-7.1285785218396995,67.67597665163599
cat__seller_urgency_high,-61.559919313568756,49.28545929073136
