feature,importance_mean,importance_std
cat__model_Acadia,0.0,0.0
cat__model_ATS-4 AWD Sport Sedan,0.0,0.0
cat__model_mdx,0.0,0.0
cat__model_liberty sport 4x4,0.0,0.0
cat__model_liberty sport,0.0,0.0
cat__model_land cruiser,0.0,0.0
cat__model_juke SV,0.0,0.0
cat__model_pathfinder,0.0,0.0
cat__model_park avenue ultra,0.0,0.0
cat__model_jetta,0.0,0.0
cat__model_328i X-drive AWD Sedan,0.0,0.0
cat__model_impreza,0.0,0.0
cat__model_impala SS,0.0,0.0
cat__model_impala,0.0,0.0
cat__model_gti,0.0,0.0
cat__model_grand cherokee laredo,0.0,0.0
cat__model_nx 300 f sport awd suv,0.0,0.0
cat__model_5 Series,0.0,0.0
cat__model_5,0.0,0.0
cat__model_4runner trd off-road premium,0.0,0.0
cat__model_4Runner,0.0,0.0
cat__model_335i convertible,0.0,0.0
cat__model_750LI xdrive,0.0,0.0
cat__model_7400,0.0,0.0
cat__model_650xi Gran Coupe,0.0,0.0
cat__model_328i Xdrive Sedan,0.0,0.0
cat__model_is 250,0.0,0.0
cat__make_FORD,0.0,0.0
cat__make_International,0.0,0.0
cat__make_Hummer,0.0,0.0
cat__make_HYANDIA,0.0,0.0
cat__make_HONDA,0.0,0.0
cat__model_s80,0.0,0.0
cat__make_CHEVY,0.0,0.0
cat__make_Buick,0.0,0.0
cat__make_BMW,0.0,0.0
cat__model_soul +,0.0,0.0
cat__model_soul,0.0,0.0
cat__model_sonata GLS,0.0,0.0
cat__model_silverado 2500,0.0,0.0
cat__make_AMC,0.0,0.0
cat__make_ACURA,0.0,0.0
cat__make_mazda,0.0,0.0
cat__model_town and country limited,0.0,0.0
cat__model_tc,0.0,0.0
cat__model_22r,0.0,0.0
cat__model_Y,0.0,0.0
cat__model_rogue s,0.0,0.0
cat__model_rio,0.0,0.0
cat__model_regal custom coupe,0.0,0.0
cat__model_rdx sh-awd w/tech,0.0,0.0
cat__model_rav4 hybrid,0.0,0.0
cat__model_ranger super cab,0.0,0.0
cat__model_ranger,0.0,0.0
cat__model_silverado,0.0,0.0
cat__model_sienna le,0.0,0.0
cat__model_scion xb,0.0,0.0
cat__model_santa fe,0.0,0.0
cat__model_quest sl,0.0,0.0
cat__make_lexus,0.0,0.0
cat__make_kia,0.0,0.0
cat__make_infiniti,0.0,0.0
cat__make_tesla,0.0,0.0
cat__make_saab,0.0,0.0
cat__model_A4 Quattro,0.0,0.0
cat__model_A3,0.0,0.0
cat__model_9-3 convertible,0.0,0.0
cat__make_hyundia,0.0,0.0
cat__make_dodge,0.0,0.0
cat__make_chrysler,0.0,0.0
cat__model_626,0.0,0.0
cat__model_6,0.0,0.0
cat__model_528i x-drive Premium Sedan,0.0,0.0
cat__model_500 Abarth,0.0,0.0
cat__make_Freightliner,0.0,0.0
cat__model_A6 45 TFSI Premium,0.0,0.0
cat__model_A6,0.0,0.0
cat__model_A5,0.0,0.0
cat__model_suburban lt 4x4 suv,0.0,0.0
cat__model_taurus sel,0.0,0.0
cat__model_taurus,0.0,0.0
cat__model_tahoe,0.0,0.0
cat__model_wrangler,0.0,0.0
cat__model_tsx,0.0,0.0
cat__model_trax,0.0,0.0
cat__model_transit cargo van,0.0,0.0
cat__make_Maserati,0.0,0.0
cat__model_tl,0.0,0.0
cat__model_tiguan 2.0t,0.0,0.0
cat__model_thunderbird,0.0,0.0
cat__model_A6 Premium Plus,0.0,0.0
cat__model_F-350 Super Duty,0.0,0.0
cat__model_F-350,0.0,0.0
cat__model_F-250 Super Duty,0.0,0.0
cat__model_F-150 SVT Raptor SuperCab,0.0,0.0
cat__model_F-150 Roush Raptor,0.0,0.0
cat__model_Coupe Deluxe,0.0,0.0
cat__model_Elantra GLS,0.0,0.0
cat__model_F 150,0.0,0.0
cat__model_Express 3500,0.0,0.0
cat__model_Express 2500 Cargo,0.0,5.752149554916067e-13
cat__model_Express 2500,0.0,0.0
cat__model_Explorer Limited 4WD SUV,0.0,0.0
cat__model_Explorer,0.0,0.0
cat__model_Escape XLT,0.0,0.0
cat__model_outback 3.6r limited awd,0.0,0.0
cat__model_Econoline Cargo Van e-250,0.0,0.0
cat__model_Econoline Cargo Van E-250,0.0,0.0
cat__model_EXPRESS 1500,0.0,0.0
cat__model_Equinox L,0.0,0.0
cat__model_Eos Komfort Convertible,0.0,0.0
cat__model_Enclave,0.0,0.0
cat__model_Element EX,0.0,0.0
cat__model_Golf Sportwagen TSI SE Wagon,0.0,0.0
cat__model_Golf GTI Autobahn,0.0,0.0
cat__model_Glc,0.0,0.0
cat__model_GLK350,0.0,0.0
cat__model_El Camino SS,0.0,0.0
cat__model_El Camino,0.0,0.0
cat__model_Edge Limited AWD SUV,0.0,0.0
cat__model_ES350,0.0,0.0
cat__model_Edge,0.0,0.0
cat__model_GLA 250,0.0,0.0
cat__model_GL 450 4MATIC,0.0,0.0
cat__model_G 63 AMG,0.0,0.0
cat__model_Fusion Hybrid,0.0,0.0
cat__model_Frontier SE Crew Cab,0.0,0.0
cat__model_Grand Caravan SXT,0.0,0.0
cat__model_Grand Caravan,0.0,0.0
cat__model_Forte,0.0,0.0
cat__model_Forester 2.5i Premium AWD SUV,0.0,0.0
cat__model_Forester 2.5i Limited AWD,0.0,0.0
cat__model_Focus,0.0,0.0
cat__model_Flex,0.0,0.0
cat__model_sable,0.0,0.0
cat__model_GLE 43 Studio Coupe,0.0,0.0
cat__model_GLE 350,0.0,0.0
cat__model_F-350 Super Duty Quad Cab XL Utility,0.0,0.0
cat__model_Fiesta,0.0,0.0
cat__model_FUSION SE,0.0,0.0
cat__model_FORESTER TOURING,0.0,0.0
cat__model_F450 Super Duty,0.0,0.0
cat__model_F150 XLT,0.0,0.0
cat__model_F150 MODEL 7700,0.0,0.0
cat__model_JETTA SE,0.0,0.0
cat__model_Impreza Sport,0.0,0.0
cat__model_Impreza Hatchback Sport Premium,0.0,0.0
cat__model_Lucerne,0.0,0.0
cat__model_Liberty Limited Sport,0.0,0.0
cat__model_LX 570,0.0,0.0
cat__model_LS 460 L,0.0,0.0
cat__model_LS 460,0.0,0.0
cat__model_F-550 Super Duty,0.0,0.0
cat__model_LEGACY,0.0,0.0
cat__model_forester 2.5i sport awd,0.0,0.0
cat__model_forester 2.5i limited awd,0.0,0.0
cat__model_Carry,0.0,0.0
cat__model_Cooper Hatchback,0.0,0.0
cat__model_Cooper Countryman S Hatchback,0.0,0.0
cat__model_Compass,0.0,0.0
cat__model_Civic Sedan,0.0,0.0
cat__model_Civic LX 4 door Sedan,0.0,0.0
cat__model_Civic LX,0.0,0.0
cat__model_Civic Hybrid,0.0,0.0
cat__model_CX-5 Grand Touring,0.0,0.0
cat__model_CX-5,0.0,0.0
cat__model_Cherokee Latitude 4x4,0.0,0.0
cat__model_Cherokee Latitude,0.0,0.0
cat__model_Challenger,0.0,0.0
cat__model_ELECTRA,0.0,0.0
cat__model_CRV EX,0.0,0.0
cat__model_CROSSTREK,0.0,0.0
cat__model_CR-V LX,0.0,0.0
cat__model_CR-V EX-L,0.0,0.0
cat__model_Caprice,0.0,0.0
cat__model_Camry XLE,0.0,0.0
cat__model_Camaro IROC-Z,0.0,0.0
cat__model_ATS Sedan,0.0,0.0
cat__model_AMG GLE 43 Studio,0.0,0.0
cat__model_ACCORD LX,0.0,0.0
cat__model_ACADIA SLT LIMITED,0.0,0.0
cat__model_A7,0.0,0.0
cat__model_Avalon,0.0,0.0
cat__model_Altima 2.5 SV,0.0,0.0
cat__model_Accord LX,0.0,0.0
cat__model_Celica GT,0.0,0.0
cat__model_E450,0.0,0.0
cat__model_E350 Sup,0.0,0.0
cat__model_E350 4MATIC Wagon,0.0,0.0
cat__model_CTS Premium,0.0,0.0
cat__model_CTS,0.0,0.0
cat__model_CRZ-EX,0.0,0.0
cat__model_E-class,0.0,0.0
cat__model_E-Class,0.0,0.0
cat__model_E-350 super duty,0.0,0.0
cat__model_E 350 Sport 4MATIC Wagon,0.0,0.0
cat__model_Durango,0.0,0.0
cat__model_Discovery,0.0,0.0
cat__model_EX37 Journey,0.0,0.0
cat__model_EX35,0.0,0.0
cat__model_Dakota,0.0,0.0
cat__model_fusion titanium,0.0,0.0
cat__model_Cx-5,0.0,0.0
cat__model_Cruze,0.0,0.0
cat__model_Crosstrek 2.0i Premium AWD Hatchback,0.0,0.0
cat__model_Crossfire,0.0,0.0
cat__model_E250 super duty,0.0,0.0
cat__model_E250,0.0,0.0
cat__model_Corvette,0.0,0.0
cat__model_Corolla Special Edition,0.0,0.0
cat__model_Corolla S 4Dr,0.0,0.0
cat__model_Corolla LE,0.0,0.0
cat__model_Cooper S,0.0,0.0
cat__model_grand caravan sxt,0.0,0.0
cat__model_golf,0.0,0.0
cat__model_gle350,0.0,0.0
cat__model_g37,0.0,0.0
cat__model_D5500,0.0,0.0
cat__make_INFINITI,-1.8189894035458566e-13,3.637978807091713e-13
cat__make_Infiniti,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Passat,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_crosstrek,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Q50,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_S80 T6 Premier AWD Sedan,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_WRANGLER SPORT,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_camry le sedan,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Tundra,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Silverado,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_XC70,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Range Rover Sport,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Q3,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_colorado,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Outback Limited AWD Wagon,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_RAV4,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Suburban LT,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Crosstrek,-1.8189894035458566e-13,6.80603513824088e-13
cat__model_EX37 Journey 4D SUV AWD,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Element,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_sonata,-1.8189894035458566e-13,3.6379788070917137e-13
cat__make_TOYOTA,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_COBALT,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_CR-V EX,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_4runner,-1.8189894035458566e-13,3.6379788070917137e-13
cat__make_hyundai,-1.8189894035458566e-13,3.6379788070917137e-13
cat__make_Mitsubishi,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Altima,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Avalon Hybrid,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_CAMRY LE,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Escape,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_highlander,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Cherokee,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_MKT Limo,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_MK V Drophead coupe,-1.8189894035458566e-13,6.80603513824088e-13
cat__model_Outback 2.5i,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Grand Cherokee,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_GLK-Class,-1.8189894035458566e-13,3.637978807091713e-13
cat__model_Fiesta S,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Murano,-1.8189894035458566e-13,3.6379788070917137e-13
cat__model_Pilot,-3.637978807091713e-13,4.455595886216867e-13
cat__model_Sonata,-3.637978807091713e-13,4.455595886216867e-13
cat__model_Silverado 2500 HD,-3.637978807091713e-13,4.455595886216867e-13
cat__make_Suzuki,-3.637978807091713e-13,4.455595886216867e-13
cat__make_volvo,-3.637978807091713e-13,4.455595886216867e-13
cat__make_Ram,-3.637978807091713e-13,4.455595886216867e-13
cat__model_3500,-3.637978807091713e-13,4.455595886216867e-13
cat__make_Saab,-3.637978807091713e-13,4.455595886216867e-13
cat__model_F-150,-3.637978807091713e-13,4.455595886216867e-13
cat__model_Frontier,-3.637978807091713e-13,4.455595886216867e-13
cat__model_9-2X Aero,-3.637978807091713e-13,4.455595886216867e-13
cat__model_forester,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Equinox,-3.637978807091713e-13,9.275062463698823e-13
cat__make_Mercedes,-3.637978807091713e-13,4.455595886216867e-13
cat__make_toyota,-3.637978807091713e-13,4.455595886216867e-13
cat__model_ML350,-3.637978807091713e-13,4.455595886216867e-13
cat__make_Volkswagen,-5.456968210637569e-13,4.455595886216867e-13
cat__make_JEEP,-5.456968210637569e-13,1.091393642127514e-12
cat__model_F150,-5.456968210637569e-13,1.233698637065621e-12
cat__model_tiguan,-5.456968210637569e-13,1.5857581978855427e-12
cat__model_CRV,-7.275957614183426e-13,3.637978807091713e-13
cat__model_legacy,-7.275957614183426e-13,3.637978807091713e-13
cat__make_Jeep,-7.275957614183426e-13,1.0606439709309238e-12
cat__model_Ranger,-7.275957614183426e-13,1.0606439709309234e-12
cat__model_Charger,-7.275957614183426e-13,1.4551915228366853e-12
cat__make_volkswagen,-7.275957614183426e-13,1.4551915228366853e-12
cat__model_Thunderbird,-9.094947017729282e-13,5.752149554916067e-13
cat__model_f-150,-9.094947017729282e-13,1.408983133372173e-12
cat__model_Sedan,-9.094947017729282e-13,0.0
cat__make_jeep,-9.094947017729282e-13,8.134767913360664e-13
cat__model_pick up,-9.094947017729282e-13,0.0
